subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1681508880365,757,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_002_right.png,inanimate_single_right,inanimate_single_right,identity,4,2,14,inanimate,single,right,background
SS1681508880365,608,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_002_right.png,inanimate_single_right,inanimate_single_right,identity,4,3,14,inanimate,single,right,background
SS1681508880365,567,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_002_right.png,inanimate_single_right,inanimate_single_right,identity,4,4,14,inanimate,single,right,deviant
SS1681508880365,1145,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_single_left,number,6,1,15,animate,pair,left,background
SS1681508880365,948,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_single_left,number,6,2,15,animate,pair,left,background
SS1681508880365,908,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_single_left,number,6,3,15,animate,pair,left,background
SS1681508880365,855,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_single_left,number,6,4,15,animate,pair,left,background
SS1681508880365,851,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_single_left,number,6,5,15,animate,pair,left,background
SS1681508880365,1021,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_single_left,number,6,6,15,animate,pair,left,deviant
SS1681508880365,859,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_010_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,1,16,inanimate,pair,right,background
SS1681508880365,597,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_010_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,2,16,inanimate,pair,right,background
SS1681508880365,1370,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_010_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,3,16,inanimate,pair,right,background
SS1681508880365,811,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_010_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,4,16,inanimate,pair,right,background
SS1681508880365,730,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_010_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,5,16,inanimate,pair,right,background
SS1681508880365,1114,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/inanimate_010_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,6,16,inanimate,pair,right,deviant
SS1681508901662,2299,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/animate_002_right.png,animate_single_left,animate_single_right,pose,4,1,1,animate,single,left,background
SS1681508901662,2834,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/animate_002_right.png,animate_single_left,animate_single_right,pose,4,2,1,animate,single,left,background
SS1681508901662,3537,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/animate_002_right.png,animate_single_left,animate_single_right,pose,4,3,1,animate,single,left,background
SS1681508901662,3671,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/animate_002_right.png,animate_single_left,animate_single_right,pose,4,4,1,animate,single,left,deviant
SS1681508901662,1722,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,2,1,2,animate,single,left,background
SS1681508901662,2139,background_block,media/padded_stims/animate_003_left.png,null,animate_single_left,null,null,2,2,2,animate,single,left,background
SS1681508901662,2346,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_003_right.png,animate_pair_right,animate_pair_right,identity,6,1,3,animate,pair,right,background
SS1681508901662,2569,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_003_right.png,animate_pair_right,animate_pair_right,identity,6,2,3,animate,pair,right,background
SS1681508901662,2697,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_003_right.png,animate_pair_right,animate_pair_right,identity,6,3,3,animate,pair,right,background
SS1681508901662,2654,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_003_right.png,animate_pair_right,animate_pair_right,identity,6,4,3,animate,pair,right,background
SS1681508901662,1951,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_003_right.png,animate_pair_right,animate_pair_right,identity,6,5,3,animate,pair,right,background
SS1681508901662,2282,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_003_right.png,animate_pair_right,animate_pair_right,identity,6,6,3,animate,pair,right,deviant
SS1681508901662,2399,background_block,media/padded_stims/inanimate_006_right.png,null,inanimate_pair_right,null,null,6,1,4,inanimate,pair,right,background
SS1681508901662,2685,background_block,media/padded_stims/inanimate_006_right.png,null,inanimate_pair_right,null,null,6,2,4,inanimate,pair,right,background
SS1681508901662,2537,background_block,media/padded_stims/inanimate_006_right.png,null,inanimate_pair_right,null,null,6,3,4,inanimate,pair,right,background
SS1681508901662,4889,background_block,media/padded_stims/inanimate_006_right.png,null,inanimate_pair_right,null,null,6,4,4,inanimate,pair,right,background
SS1681508901662,1668,background_block,media/padded_stims/inanimate_006_right.png,null,inanimate_pair_right,null,null,6,5,4,inanimate,pair,right,background
SS1681508901662,1579,background_block,media/padded_stims/inanimate_006_right.png,null,inanimate_pair_right,null,null,6,6,4,inanimate,pair,right,background
SS1681508901662,1716,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_006_right.png,animate_pair_left,animate_pair_right,pose,4,1,5,animate,pair,left,background
SS1681508901662,3021,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_006_right.png,animate_pair_left,animate_pair_right,pose,4,2,5,animate,pair,left,background
SS1681508901662,2362,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_006_right.png,animate_pair_left,animate_pair_right,pose,4,3,5,animate,pair,left,background
SS1681508901662,2572,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_006_right.png,animate_pair_left,animate_pair_right,pose,4,4,5,animate,pair,left,deviant
SS1681508901662,1607,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/animate_007_left.png,inanimate_pair_left,animate_pair_left,animacy,6,1,6,inanimate,pair,left,background
SS1681508901662,1338,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/animate_007_left.png,inanimate_pair_left,animate_pair_left,animacy,6,2,6,inanimate,pair,left,background
SS1681508901662,1153,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/animate_007_left.png,inanimate_pair_left,animate_pair_left,animacy,6,3,6,inanimate,pair,left,background
SS1681508901662,890,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/animate_007_left.png,inanimate_pair_left,animate_pair_left,animacy,6,4,6,inanimate,pair,left,background
SS1681508901662,836,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/animate_007_left.png,inanimate_pair_left,animate_pair_left,animacy,6,5,6,inanimate,pair,left,background
SS1681508901662,1283,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/animate_007_left.png,inanimate_pair_left,animate_pair_left,animacy,6,6,6,inanimate,pair,left,deviant
SS1681508901662,1507,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,4,1,7,animate,single,right,background
SS1681508901662,1677,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,4,2,7,animate,single,right,background
SS1681508901662,1448,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,4,3,7,animate,single,right,background
SS1681508901662,1775,background_block,media/padded_stims/animate_001_right.png,null,animate_single_right,null,null,4,4,7,animate,single,right,background
SS1681508901662,1294,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_002_left.png,inanimate_pair_right,inanimate_pair_left,pose,2,1,8,inanimate,pair,right,background
SS1681508901662,1468,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_002_left.png,inanimate_pair_right,inanimate_pair_left,pose,2,2,8,inanimate,pair,right,deviant
SS1681508901662,1535,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6,1,9,inanimate,pair,left,background
SS1681508901662,1647,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6,2,9,inanimate,pair,left,background
SS1681508901662,1093,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6,3,9,inanimate,pair,left,background
SS1681508901662,987,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6,4,9,inanimate,pair,left,background
SS1681508901662,1097,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6,5,9,inanimate,pair,left,background
SS1681508901662,954,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6,6,9,inanimate,pair,left,background
SS1681508901662,1289,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_008_right.png,inanimate_single_right,inanimate_single_right,identity,2,1,10,inanimate,single,right,background
SS1681508901662,1720,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_008_right.png,inanimate_single_right,inanimate_single_right,identity,2,2,10,inanimate,single,right,deviant
SS1681508901662,1540,background_block,media/padded_stims/animate_009_left.png,null,animate_pair_left,null,null,2,1,11,animate,pair,left,background
SS1681508901662,1758,background_block,media/padded_stims/animate_009_left.png,null,animate_pair_left,null,null,2,2,11,animate,pair,left,background
SS1681508901662,1320,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_002_left.png,animate_single_right,animate_single_left,pose,2,1,12,animate,single,right,background
SS1681508901662,1417,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_002_left.png,animate_single_right,animate_single_left,pose,2,2,12,animate,single,right,deviant
SS1681508901662,950,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_007_right.png,inanimate_single_left,inanimate_single_right,pose,2,1,13,inanimate,single,left,background
SS1681508901662,1473,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_007_right.png,inanimate_single_left,inanimate_single_right,pose,2,2,13,inanimate,single,left,deviant
SS1681508901662,1373,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,1,14,inanimate,single,left,background
SS1681508901662,1109,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,2,14,inanimate,single,left,background
SS1681508901662,1179,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,3,14,inanimate,single,left,background
SS1681508901662,928,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,4,14,inanimate,single,left,background
SS1681508901662,1343,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,2,1,15,animate,pair,right,background
SS1681508901662,1457,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,2,2,15,animate,pair,right,background
