subject,block_number,block_type,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1630948755198,5,complex_dissimilar,curiosity,2,5,background,808.9000000059605,images/stimuli/complex_11_A_a.gif,curiosity_novel,1
SS1630948755198,5,complex_dissimilar,curiosity,2,6,background,4127.799999982119,images/stimuli/complex_11_A_a.gif,curiosity_novel,1
SS1630948755198,6,simple_dissimilar,curiosity,NA,1,background,1315.199999988079,images/stimuli/simple_19_A_a.gif,curiosity_novel,4
SS1630948755198,6,simple_dissimilar,curiosity,NA,2,background,1927.199999988079,images/stimuli/simple_19_A_a.gif,curiosity_novel,4
SS1630948755198,6,simple_dissimilar,curiosity,NA,3,background,1337,images/stimuli/simple_19_A_a.gif,curiosity_novel,4
SS1630948755198,6,simple_dissimilar,curiosity,NA,4,background,1105.5999999940395,images/stimuli/simple_19_A_a.gif,curiosity_novel,4
SS1630948755198,6,simple_dissimilar,curiosity,NA,5,background,2300.800000011921,images/stimuli/simple_19_A_a.gif,curiosity_novel,4
SS1630948755198,6,simple_dissimilar,curiosity,NA,6,background,807.7999999821186,images/stimuli/simple_19_A_a.gif,curiosity_novel,4
SS1630948755198,7,simple_dissimilar,curiosity,2,1,background,1802.6000000238419,images/stimuli/simple_05_A_a.gif,curiosity_background,4
SS1630948755198,7,simple_dissimilar,curiosity,2,2,deviant,2177.5,images/stimuli/simple_17_A_a.gif,curiosity_background,4
SS1630948755198,7,simple_dissimilar,curiosity,2,3,background,942.1999999880791,images/stimuli/simple_05_A_a.gif,curiosity_background,4
SS1630948755198,7,simple_dissimilar,curiosity,2,4,background,1005,images/stimuli/simple_05_A_a.gif,curiosity_background,4
SS1630948755198,7,simple_dissimilar,curiosity,2,5,background,1580.0999999940395,images/stimuli/simple_05_A_a.gif,curiosity_background,4
SS1630948755198,7,simple_dissimilar,curiosity,2,6,background,849.5,images/stimuli/simple_05_A_a.gif,curiosity_background,4
SS1630948755198,8,simple_dissimilar,curiosity,6,1,background,938,images/stimuli/simple_10_A_a.gif,curiosity_novel,4
SS1630948755198,8,simple_dissimilar,curiosity,6,2,background,755.5999999940395,images/stimuli/simple_10_A_a.gif,curiosity_novel,4
SS1630948755198,8,simple_dissimilar,curiosity,6,3,background,788.7999999821186,images/stimuli/simple_10_A_a.gif,curiosity_novel,4
SS1630948755198,8,simple_dissimilar,curiosity,6,4,background,2735.5,images/stimuli/simple_10_A_a.gif,curiosity_novel,4
SS1630948755198,8,simple_dissimilar,curiosity,6,5,background,1438.300000011921,images/stimuli/simple_10_A_a.gif,curiosity_novel,4
SS1630948755198,8,simple_dissimilar,curiosity,6,6,deviant,1807.7000000178814,images/stimuli/simple_18_A_a.gif,curiosity_novel,4
SS1630948818400,1,simple_dissimilar,curiosity,4,1,background,1621,images/stimuli/simple_15_A_a.gif,curiosity_novel,3
SS1630948818400,1,simple_dissimilar,curiosity,4,2,background,528,images/stimuli/simple_15_A_a.gif,curiosity_novel,3
SS1630948818400,1,simple_dissimilar,curiosity,4,3,background,1165,images/stimuli/simple_15_A_a.gif,curiosity_novel,3
SS1630948818400,1,simple_dissimilar,curiosity,4,4,deviant,1007,images/stimuli/simple_10_A_a.gif,curiosity_novel,3
SS1630948818400,1,simple_dissimilar,curiosity,4,5,background,806,images/stimuli/simple_15_A_a.gif,curiosity_novel,3
SS1630948818400,1,simple_dissimilar,curiosity,4,6,background,763,images/stimuli/simple_15_A_a.gif,curiosity_novel,3
SS1630948818400,2,simple_dissimilar,curiosity,6,1,background,877,images/stimuli/simple_06_A_a.gif,curiosity_novel,3
SS1630948818400,2,simple_dissimilar,curiosity,6,2,background,829,images/stimuli/simple_06_A_a.gif,curiosity_novel,3
SS1630948818400,2,simple_dissimilar,curiosity,6,3,background,864,images/stimuli/simple_06_A_a.gif,curiosity_novel,3
SS1630948818400,2,simple_dissimilar,curiosity,6,4,background,896,images/stimuli/simple_06_A_a.gif,curiosity_novel,3
SS1630948818400,2,simple_dissimilar,curiosity,6,5,background,529,images/stimuli/simple_06_A_a.gif,curiosity_novel,3
SS1630948818400,2,simple_dissimilar,curiosity,6,6,deviant,862,images/stimuli/simple_17_A_a.gif,curiosity_novel,3
SS1630948818400,3,simple_dissimilar,curiosity,NA,1,background,857,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630948818400,3,simple_dissimilar,curiosity,NA,2,background,986,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630948818400,3,simple_dissimilar,curiosity,NA,3,background,863,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630948818400,3,simple_dissimilar,curiosity,NA,4,background,776,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630948818400,3,simple_dissimilar,curiosity,NA,5,background,739,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630948818400,3,simple_dissimilar,curiosity,NA,6,background,752,images/stimuli/simple_18_A_a.gif,curiosity_background,3
SS1630948818400,4,complex_dissimilar,curiosity,NA,1,background,844,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630948818400,4,complex_dissimilar,curiosity,NA,2,background,723,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630948818400,4,complex_dissimilar,curiosity,NA,3,background,1025,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630948818400,4,complex_dissimilar,curiosity,NA,4,background,566,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630948818400,4,complex_dissimilar,curiosity,NA,5,background,1159,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630948818400,4,complex_dissimilar,curiosity,NA,6,background,895,images/stimuli/complex_14_A_a.gif,curiosity_background,2
SS1630948818400,5,complex_dissimilar,curiosity,6,1,background,643,images/stimuli/complex_09_A_a.gif,curiosity_background,3
SS1630948818400,5,complex_dissimilar,curiosity,6,2,background,1605,images/stimuli/complex_09_A_a.gif,curiosity_background,3
SS1630948818400,5,complex_dissimilar,curiosity,6,3,background,611,images/stimuli/complex_09_A_a.gif,curiosity_background,3
SS1630948818400,5,complex_dissimilar,curiosity,6,4,background,1487,images/stimuli/complex_09_A_a.gif,curiosity_background,3
SS1630948818400,5,complex_dissimilar,curiosity,6,5,background,1919,images/stimuli/complex_09_A_a.gif,curiosity_background,3
SS1630948818400,5,complex_dissimilar,curiosity,6,6,deviant,5670,images/stimuli/complex_04_A_a.gif,curiosity_background,3
SS1630948818400,6,complex_dissimilar,curiosity,4,1,background,529,images/stimuli/complex_11_A_a.gif,curiosity_background,1
SS1630948818400,6,complex_dissimilar,curiosity,4,2,background,816,images/stimuli/complex_11_A_a.gif,curiosity_background,1
SS1630948818400,6,complex_dissimilar,curiosity,4,3,background,565,images/stimuli/complex_11_A_a.gif,curiosity_background,1
SS1630948818400,6,complex_dissimilar,curiosity,4,4,deviant,891,images/stimuli/complex_03_A_a.gif,curiosity_background,1
SS1630948818400,6,complex_dissimilar,curiosity,4,5,background,805,images/stimuli/complex_11_A_a.gif,curiosity_background,1
SS1630948818400,6,complex_dissimilar,curiosity,4,6,background,1233,images/stimuli/complex_11_A_a.gif,curiosity_background,1
SS1630948818400,7,simple_dissimilar,curiosity,2,1,background,947,images/stimuli/simple_13_A_a.gif,curiosity_background,3
SS1630948818400,7,simple_dissimilar,curiosity,2,2,deviant,645,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630948818400,7,simple_dissimilar,curiosity,2,3,background,1093,images/stimuli/simple_13_A_a.gif,curiosity_background,3
SS1630948818400,7,simple_dissimilar,curiosity,2,4,background,1051,images/stimuli/simple_13_A_a.gif,curiosity_background,3
SS1630948818400,7,simple_dissimilar,curiosity,2,5,background,671,images/stimuli/simple_13_A_a.gif,curiosity_background,3
SS1630948818400,7,simple_dissimilar,curiosity,2,6,background,870,images/stimuli/simple_13_A_a.gif,curiosity_background,3
SS1630948818400,8,complex_dissimilar,curiosity,2,1,background,1492,images/stimuli/complex_17_A_a.gif,curiosity_novel,4
SS1630948818400,8,complex_dissimilar,curiosity,2,2,deviant,1492,images/stimuli/complex_08_A_a.gif,curiosity_novel,4
SS1630948818400,8,complex_dissimilar,curiosity,2,3,background,1197,images/stimuli/complex_17_A_a.gif,curiosity_novel,4
SS1630948818400,8,complex_dissimilar,curiosity,2,4,background,965,images/stimuli/complex_17_A_a.gif,curiosity_novel,4
SS1630948818400,8,complex_dissimilar,curiosity,2,5,background,605,images/stimuli/complex_17_A_a.gif,curiosity_novel,4
SS1630948818400,8,complex_dissimilar,curiosity,2,6,background,632,images/stimuli/complex_17_A_a.gif,curiosity_novel,4
SS1630949011055,1,simple_dissimilar,curiosity,4,1,background,10979.100000023842,images/stimuli/simple_04_A_a.gif,curiosity_background,1
SS1630949011055,1,simple_dissimilar,curiosity,4,2,background,13424,images/stimuli/simple_04_A_a.gif,curiosity_background,1
SS1630949011055,1,simple_dissimilar,curiosity,4,3,background,23439.900000035763,images/stimuli/simple_04_A_a.gif,curiosity_background,1
SS1630949011055,1,simple_dissimilar,curiosity,4,4,deviant,16112.800000011921,images/stimuli/simple_19_A_a.gif,curiosity_background,1
SS1630949011055,1,simple_dissimilar,curiosity,4,5,background,10408,images/stimuli/simple_04_A_a.gif,curiosity_background,1
SS1630949011055,1,simple_dissimilar,curiosity,4,6,background,6635.900000035763,images/stimuli/simple_04_A_a.gif,curiosity_background,1
SS1630949011055,2,simple_dissimilar,curiosity,6,1,background,6060.300000011921,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630949011055,2,simple_dissimilar,curiosity,6,2,background,5357.399999976158,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630949011055,2,simple_dissimilar,curiosity,6,3,background,6714.200000047684,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630949011055,2,simple_dissimilar,curiosity,6,4,background,7193.799999952316,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630949011055,2,simple_dissimilar,curiosity,6,5,background,7149.5,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630949011055,2,simple_dissimilar,curiosity,6,6,deviant,6351.099999964237,images/stimuli/simple_02_A_a.gif,curiosity_novel,0
SS1630949011055,3,complex_dissimilar,curiosity,6,1,background,5120.5,images/stimuli/complex_01_A_a.gif,curiosity_novel,0
SS1630949011055,3,complex_dissimilar,curiosity,6,2,background,3961.2999999523163,images/stimuli/complex_01_A_a.gif,curiosity_novel,0
SS1630949011055,3,complex_dissimilar,curiosity,6,3,background,5671.599999964237,images/stimuli/complex_01_A_a.gif,curiosity_novel,0
SS1630949011055,3,complex_dissimilar,curiosity,6,4,background,4508.300000011921,images/stimuli/complex_01_A_a.gif,curiosity_novel,0
SS1630949011055,3,complex_dissimilar,curiosity,6,5,background,7540.800000011921,images/stimuli/complex_01_A_a.gif,curiosity_novel,0
SS1630949011055,3,complex_dissimilar,curiosity,6,6,deviant,7228.299999952316,images/stimuli/complex_03_A_a.gif,curiosity_novel,0
SS1630949011055,4,simple_dissimilar,curiosity,NA,1,background,29312.100000023842,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630949011055,4,simple_dissimilar,curiosity,NA,2,background,8577.799999952316,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630949011055,4,simple_dissimilar,curiosity,NA,3,background,3432.800000011921,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630949011055,4,simple_dissimilar,curiosity,NA,4,background,2809.5,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630949011055,4,simple_dissimilar,curiosity,NA,5,background,9396.5,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630949011055,4,simple_dissimilar,curiosity,NA,6,background,4115.900000035763,images/stimuli/simple_13_A_a.gif,curiosity_background,1
SS1630949011055,5,complex_dissimilar,curiosity,2,1,background,5123.800000011921,images/stimuli/complex_16_A_a.gif,curiosity_background,0
SS1630949011055,5,complex_dissimilar,curiosity,2,2,deviant,4437.899999976158,images/stimuli/complex_04_A_a.gif,curiosity_background,0
SS1630949011055,5,complex_dissimilar,curiosity,2,3,background,32268,images/stimuli/complex_16_A_a.gif,curiosity_background,0
SS1630949011055,5,complex_dissimilar,curiosity,2,4,background,23477.899999976158,images/stimuli/complex_16_A_a.gif,curiosity_background,0
SS1630949011055,5,complex_dissimilar,curiosity,2,5,background,6219.100000023842,images/stimuli/complex_16_A_a.gif,curiosity_background,0
SS1630949011055,5,complex_dissimilar,curiosity,2,6,background,3766.600000023842,images/stimuli/complex_16_A_a.gif,curiosity_background,0
SS1630949011055,6,simple_dissimilar,curiosity,2,1,background,16993.69999998808,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630949011055,6,simple_dissimilar,curiosity,2,2,deviant,13729.800000011921,images/stimuli/simple_15_A_a.gif,curiosity_background,1
SS1630949011055,6,simple_dissimilar,curiosity,2,3,background,8360.800000011921,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630949011055,6,simple_dissimilar,curiosity,2,4,background,6859.099999964237,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630949011055,6,simple_dissimilar,curiosity,2,5,background,997.8000000119209,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630949011055,6,simple_dissimilar,curiosity,2,6,background,15613.699999988079,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630949011055,7,complex_dissimilar,curiosity,4,1,background,3077.800000011921,images/stimuli/complex_05_A_a.gif,curiosity_background,1
SS1630949011055,7,complex_dissimilar,curiosity,4,2,background,3343.899999976158,images/stimuli/complex_05_A_a.gif,curiosity_background,1
SS1630949011055,7,complex_dissimilar,curiosity,4,3,background,4537,images/stimuli/complex_05_A_a.gif,curiosity_background,1
SS1630949011055,7,complex_dissimilar,curiosity,4,4,deviant,3070.5,images/stimuli/complex_02_A_a.gif,curiosity_background,1
SS1630949011055,7,complex_dissimilar,curiosity,4,5,background,5707.299999952316,images/stimuli/complex_05_A_a.gif,curiosity_background,1
SS1630949011055,7,complex_dissimilar,curiosity,4,6,background,10297.800000011921,images/stimuli/complex_05_A_a.gif,curiosity_background,1
SS1630949011055,8,complex_dissimilar,curiosity,NA,1,background,8154.5,images/stimuli/complex_17_A_a.gif,curiosity_background,1
SS1630949011055,8,complex_dissimilar,curiosity,NA,2,background,5166.800000011921,images/stimuli/complex_17_A_a.gif,curiosity_background,1
SS1630949011055,8,complex_dissimilar,curiosity,NA,3,background,4560.700000047684,images/stimuli/complex_17_A_a.gif,curiosity_background,1
SS1630949011055,8,complex_dissimilar,curiosity,NA,4,background,2556,images/stimuli/complex_17_A_a.gif,curiosity_background,1
SS1630949011055,8,complex_dissimilar,curiosity,NA,5,background,3817.800000011921,images/stimuli/complex_17_A_a.gif,curiosity_background,1
SS1630949011055,8,complex_dissimilar,curiosity,NA,6,background,3172.800000011921,images/stimuli/complex_17_A_a.gif,curiosity_background,1
SS1630949587494,1,complex_dissimilar,curiosity,NA,1,background,10909.300000190735,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630949587494,1,complex_dissimilar,curiosity,NA,2,background,4931.400000095367,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630949587494,1,complex_dissimilar,curiosity,NA,3,background,3819,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630949587494,1,complex_dissimilar,curiosity,NA,4,background,3689.899999856949,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630949587494,1,complex_dissimilar,curiosity,NA,5,background,935.7000000476837,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630949587494,1,complex_dissimilar,curiosity,NA,6,background,4637.900000095367,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630949587494,2,simple_dissimilar,curiosity,4,1,background,4323.799999952316,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630949587494,2,simple_dissimilar,curiosity,4,2,background,3017.4000000953674,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630949587494,2,simple_dissimilar,curiosity,4,3,background,2945.0999999046326,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630949587494,2,simple_dissimilar,curiosity,4,4,deviant,3195.4000000953674,images/stimuli/simple_11_A_a.gif,curiosity_background,2
SS1630949587494,2,simple_dissimilar,curiosity,4,5,background,2790.0999999046326,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630949587494,2,simple_dissimilar,curiosity,4,6,background,2634.9000000953674,images/stimuli/simple_15_A_a.gif,curiosity_background,2
SS1630949587494,3,simple_dissimilar,curiosity,2,1,background,3866.7000000476837,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630949587494,3,simple_dissimilar,curiosity,2,2,deviant,1973.7000000476837,images/stimuli/simple_18_A_a.gif,curiosity_background,2
SS1630949587494,3,simple_dissimilar,curiosity,2,3,background,2815.9000000953674,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630949587494,3,simple_dissimilar,curiosity,2,4,background,2167.2999999523163,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630949587494,3,simple_dissimilar,curiosity,2,5,background,1174.1000001430511,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630949587494,3,simple_dissimilar,curiosity,2,6,background,1629.4000000953674,images/stimuli/simple_14_A_a.gif,curiosity_background,2
SS1630949587494,4,simple_dissimilar,curiosity,NA,1,background,3273.7000000476837,images/stimuli/simple_01_A_a.gif,curiosity_background,1
SS1630949587494,4,simple_dissimilar,curiosity,NA,2,background,2816,images/stimuli/simple_01_A_a.gif,curiosity_background,1
